DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE,diff_dias,oil_lag_1,gas_lag_1,water_lag_1,oil_lag_3,gas_lag_3,water_lag_3,oil_lag_7,gas_lag_7,water_lag_7,oil_lag_14,gas_lag_14,water_lag_14,oil_lag_30,gas_lag_30,water_lag_30,oil_roll_mean_3,gas_roll_mean_3,water_roll_mean_3,oil_roll_mean_7,gas_roll_mean_7,water_roll_mean_7,oil_roll_mean_14,gas_roll_mean_14,water_roll_mean_14,oil_roll_mean_30,gas_roll_mean_30,water_roll_mean_30,oil_roll_std_7,gas_roll_std_7,water_roll_std_7,oil_roll_std_14,gas_roll_std_14,water_roll_std_14,oil_roll_std_30,gas_roll_std_30,water_roll_std_30,oil_delta_1d,gas_delta_1d,water_delta_1d,oil_delta_3d,gas_delta_3d,water_delta_3d,oil_delta_7d,gas_delta_7d,water_delta_7d,oil_pct_change_1d,gas_pct_change_1d,water_pct_change_1d,oil_pct_change_7d,gas_pct_change_7d,water_pct_change_7d,oil_pct_change_14d,gas_pct_change_14d,water_pct_change_14d,oil_ewma_3,gas_ewma_3,water_ewma_3,oil_ewma_7,gas_ewma_7,water_ewma_7,oil_ewma_14,gas_ewma_14,water_ewma_14,oil_ewma_30,gas_ewma_30,water_ewma_30,oil_expanding_mean,oil_expanding_std,gas_expanding_mean,gas_expanding_std,water_expanding_mean,water_expanding_std,oil_cumulative,gas_cumulative,water_cumulative,oil_velocity,oil_acceleration,gas_velocity,gas_acceleration,oil_trend_strength,gas_trend_strength,water_trend_strength,oil_vs_trend,gas_vs_trend,water_vs_trend,oil_volatility_index,gas_volatility_index,oil_momentum_7d,oil_momentum_30d,oil_roc_7d,oil_roc_30d,oil_zscore_30
2014-12-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,261.7592154166667,99.61959375,229.78859833333334,11.88778,100.0,%,31.970617083333334,87.606105,2.339258958333333,312.55,50966.51,3326.06,,production,OP,1.0,312.7,51012.62,3314.53,319.65,52118.18,3315.76,333.97,54459.62,3318.03,313.84,51178.48,3237.35,357.14,54391.28,3859.6,310.2000000000008,50597.98333333323,3313.6700000000005,305.2957142857143,49784.41857142853,3230.6542857142854,308.6921428571428,50326.60642857143,3203.1242857142856,312.98066666666665,52335.475333333336,3078.1736666666666,19.557451995902255,3193.8610237896683,153.72003283641814,21.207261522704307,3467.7327123794553,185.46263010328897,47.64510141937881,6586.452623989844,490.80859621714,-0.14999999999997726,-46.11000000000058,11.529999999999745,-7.099999999999966,-1151.6699999999983,10.299999999999727,-21.420000000000016,-3493.1100000000006,8.029999999999745,-0.0004796929964822061,-0.000903893977607928,0.0034786229118457523,-0.06413749738000418,-0.06414128486390469,0.002420110728353686,-0.004110374713229503,-0.004141779904366039,0.02740204179344219,311.96361503977244,50878.17214315322,3312.505516941924,310.9147895092088,50715.51222221204,3276.1268262821595,311.2655464616788,50912.65116011886,3233.7573381486054,316.02629966800134,51704.297067832944,3226.0074652510507,1318.4945656292286,1382.8299135510533,193575.95375778078,195826.81499516772,1825.686692828146,1729.3858971785105,9743674.840000017,1430526298.2699955,13491824.660000032,-0.14999999999997726,-7.499999999999943,-46.11000000000058,-1243.9100000000035,-7.684952380952325,-2551.056761904809,152.4806190476188,0.9986239831640293,0.9738424973765086,1.0805303274528262,0.06870036058066643,0.0689045607973033,-21.420000000000016,-44.589999999999975,-0.06413749738000424,-0.12485299882399052,-0.009039054463875538
2014-12-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,261.7915302083333,99.626509375,229.79634208333334,11.883043541666666,100.0,%,31.995188125,88.03444666666667,2.384902708333333,318.56,51915.18,3342.88,,production,OP,1.0,312.55,50966.51,3326.06,305.35,49814.82,3300.42,278.73,45423.71,2952.45,281.74,45920.57,3198.84,340.37,50269.61,3331.48,314.6033333333342,51298.10333333324,3327.8233333333337,310.9857142857143,50711.77142857138,3286.43,311.32214285714286,50754.79285714285,3213.412857142858,312.2536666666666,52390.327666666664,3078.5536666666667,16.01319753324365,2604.7703419141626,95.91625270684942,19.847191695940268,3244.768694778,189.1650422831139,47.3784151707346,6575.497810213115,491.0158462889426,6.009999999999991,948.6699999999983,16.820000000000164,13.20999999999998,2100.3600000000006,42.460000000000036,39.829999999999984,6491.470000000001,390.4300000000003,0.019228923372260454,0.018613595476715927,0.005057034449168052,0.14289814515839705,0.14290928680198078,0.13223932666090876,0.13068786824732026,0.1305430224407058,0.04502882294831867,315.26180751988625,51396.676071576614,3327.692758470962,312.8260921319066,51015.42916665903,3292.8151197116194,312.2381402667883,51046.32167210301,3248.3070263954583,316.1897642055497,51717.902418295336,3233.5476287832407,1318.359274793668,1382.7852668463204,193556.7870991747,195820.49801064323,1825.891968610472,1729.3589328537228,9743993.400000017,1430578213.4499955,13495167.540000033,6.009999999999991,6.159999999999968,948.6699999999983,994.7799999999988,-1.2679523809522948,-1678.5562380952833,207.87633333333315,1.0201961866473948,0.9909306223528551,1.0858605572465252,0.06375130118851711,0.06393029135023562,39.829999999999984,-21.810000000000002,0.14289814515839694,-0.06407732761406705,0.13310562015651325
2014-12-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,261.8435997916667,99.6292,229.84879395833335,11.967056875,100.0,%,31.994805833333334,87.79987041666666,2.368210208333333,326.73,53256.86,3331.61,,production,OP,1.0,318.56,51915.18,3342.88,312.7,51012.62,3314.53,278.82,45469.63,3071.21,331.51,54061.34,2910.74,305.37,56252.36,3253.47,319.2800000000008,52046.18333333323,3333.516666666667,317.83,51824.232857142815,3323.6299999999997,310.98071428571427,50697.33,3243.4749999999995,312.9656666666667,52290.477666666666,3081.1583333333333,8.405103608358619,1356.6753034254552,14.342647361064628,19.51146348243504,3188.3401605762238,169.81705630334295,47.4318689383734,6537.463538442291,492.1815803632999,8.170000000000016,1341.6800000000003,-11.269999999999982,14.03000000000003,2244.239999999998,17.079999999999927,47.910000000000025,7787.230000000003,260.4000000000001,0.02564665996986437,0.025843693501592435,-0.003371344469439541,0.1718312890036584,0.17126222491803889,0.08478742905890524,-0.014418871225603924,-0.0148808742069656,0.14459209685509533,320.99590375994313,52326.76803578831,3329.651379235481,316.30206909892996,51575.78687499427,3302.513839783715,314.1703882312165,51341.060115822605,3259.4140895427304,316.86977941809494,51817.19000421177,3239.87423337787,1318.2251258116885,1382.7398216561717,193537.80713068182,195814.0499873801,1826.0956642316019,1729.3306185988765,9744320.130000018,1430631470.3099954,13498499.150000032,8.170000000000016,2.160000000000025,1341.6800000000003,393.01000000000204,4.8643333333332635,-466.24480952385056,242.47166666666635,1.0439803301107575,1.0184810385457497,1.081284906379906,0.0627417154380475,0.0628897056428065,47.910000000000025,21.360000000000014,0.17183128900365838,0.06994793201689757,0.2901916715788034
2014-12-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,261.91414833333334,99.6292,230.00144625,11.905625416666666,100.0,%,31.912702083333333,86.91334104166667,2.3098027083333332,314.02,51228.21,3380.34,,production,OP,1.0,326.73,53256.86,3331.61,312.55,50966.51,3326.06,329.27,53685.46,3334.15,277.88,45252.89,2816.12,321.38,54039.74,3256.73,319.77000000000083,52133.41666666656,3351.6100000000006,315.65142857142854,51473.197142857105,3330.2285714285713,313.5621428571429,51124.138571428564,3283.776428571429,312.7203333333333,52196.759999999995,3085.2786666666666,6.761334751336226,1085.6566011365674,25.932074366367946,17.02792014220184,2776.844606630267,120.33692576114234,47.40587352617964,6531.672067255682,494.21527762666847,-12.710000000000036,-2028.6500000000015,48.73000000000002,1.4699999999999704,261.6999999999971,54.2800000000002,-15.25,-2457.25,46.190000000000055,-0.03890062130811389,-0.038091806388885874,0.014626561932519211,-0.04631457466516842,-0.04577123861842669,0.013853605866562813,0.13005613934072247,0.1320428374850755,0.2003536781103079,317.50795187997153,51777.48901789416,3354.9956896177405,315.7315518241974,51488.892656245705,3321.9703798377864,314.15033646705433,51326.01343371293,3275.5375442703667,316.6859226814436,51779.19129426262,3248.9365409018787,1318.0892939266876,1382.695614948537,193518.55789530638,195807.79966590303,1826.3058961179495,1729.3081187987466,9744634.150000017,1430682698.5199955,13501879.490000032,-12.710000000000036,-20.880000000000052,-2028.6500000000015,-3370.3300000000017,2.9310952380952244,-723.5628571428897,244.9499047619047,1.0041560030740992,0.9814442505626787,1.095635229491966,0.05430477029862518,0.05431572412218884,-15.25,-7.360000000000014,-0.046314574665168404,-0.02290123840935968,0.027415730794390553
2014-12-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,262.02007375,99.630765,230.02016416666666,11.969168541666667,100.0,%,31.999909583333334,87.984800625,2.3762420833333335,319.75,52094.61,3423.04,,production,OP,1.0,314.02,51228.21,3380.34,318.56,51915.18,3342.88,319.65,52118.18,3315.76,328.13,53522.46,3276.46,400.77,62459.42,2280.2,320.1666666666675,52193.22666666657,3378.3300000000004,315.6657142857143,51469.829999999965,3345.5542857142855,312.9635714285714,51022.14928571428,3294.246428571429,310.0196666666667,51851.26633333333,3123.3733333333334,6.77128953046177,1083.356914333528,42.41720164306457,16.61880751649509,2707.333364701721,125.899472633268,44.431292521431615,6237.613181798323,473.6362793532653,5.730000000000018,866.4000000000015,42.69999999999982,1.1899999999999977,179.4300000000003,80.15999999999985,0.10000000000002274,-23.56999999999971,107.27999999999975,0.018247245398382406,0.016912556577713733,0.012631865433654577,0.00031284217112470536,-0.0004522414251610929,0.03235457331049285,-0.025538658458537755,-0.026677585447305696,0.04473730794821229,318.62897593998576,51936.04950894708,3389.01784480887,316.736163868148,51640.32199218428,3347.23778487834,314.8969582714471,51428.49297588453,3295.2045383676514,316.88360508909244,51799.54088818116,3260.1690221340154,1317.9542737354611,1382.6508442884754,193499.43104273736,195801.46405053075,1826.5218460914255,1729.2908602317918,9744953.900000017,1430734793.1299953,13505302.530000031,5.730000000000018,18.440000000000055,866.4000000000015,2895.050000000003,5.646047619047579,-381.43633333336766,222.18095238095202,1.0313861808766969,1.0046931094238336,1.0959432750060831,0.05310141190118687,0.053061923156964085,0.10000000000002274,-81.01999999999998,0.00031284217112473875,-0.20216084038226412,0.2189973053032351
2014-12-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,23.5,265.0454783085106,99.5818834468085,230.95608181914895,11.984133372340425,83.284015625,%,34.089396489361704,87.92354052127659,4.257475882978723,292.71,47696.33,3322.86,,production,OP,1.0,319.75,52094.61,3423.04,326.73,53256.86,3331.61,305.35,49814.82,3300.42,306.76,49979.69,3368.41,336.44,56293.49,762.02,308.8266666666675,50339.716666666565,3375.413333333334,313.86,51167.18857142853,3348.7599999999998,311.96,50859.05214285713,3290.9928571428572,308.562,51564.694333333326,3208.7346666666663,10.589529419852203,1727.2846963221502,39.160576689534835,17.426824153686752,2840.46914307501,124.4152800056948,44.2515924833103,6223.961393651956,160.90445622389186,-27.04000000000002,-4398.279999999999,-100.17999999999984,-34.02000000000004,-5560.529999999999,-8.75,-12.640000000000043,-2118.489999999998,22.440000000000055,-0.08456606724003135,-0.08442869617413395,-0.02926638309806484,-0.04139512035369264,-0.04252730412355199,0.006799134655589345,-0.045801277871952095,-0.04568575755471871,-0.013522700621361294,305.6694879699929,49816.18975447354,3355.9389224044353,310.729622901111,50654.32399413822,3341.143338658755,311.93869716858745,50930.8712457666,3298.891933251965,315.3240176639897,51534.81760507269,3264.213601351176,1317.815633536173,1382.6087467726363,193479.71459905343,195795.56429917918,1826.7241906693712,1729.2614645634233,9745246.610000018,1430782489.4599953,13508625.39000003,-27.04000000000002,-32.77000000000004,-4398.279999999999,-5264.68,5.298000000000002,-397.5057619047948,140.0253333333335,0.9486262080230228,0.9249803691586577,1.035567083348743,0.05586236746277328,0.055849824630951915,-12.640000000000043,-43.73000000000002,-0.041395120353692624,-0.1299785994530972,-0.35822439624017355
2014-12-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,262.76601458333334,99.56862395833333,230.65647354166666,12.027649583333334,100.0,%,32.10954104166667,87.38680479166666,2.471333958333333,376.06,61315.68,3548.79,,production,OP,1.0,292.71,47696.33,3322.86,314.02,51228.21,3380.34,312.7,51012.62,3314.53,324.63,52884.99,3340.56,321.67,64024.13,3038.4,329.5066666666675,53702.20666666657,3431.5633333333335,322.9114285714286,52639.05428571425,3382.225714285714,315.63357142857143,51461.24428571428,3305.866428571429,310.375,51474.41266666666,3225.747666666667,25.7125931718218,4197.307482167852,81.85549703732804,24.34902291913201,3971.506118598028,142.00066254486686,45.89096934374917,6054.331104088534,169.04983380122943,83.35000000000002,13619.349999999999,225.92999999999984,62.04000000000002,10087.470000000001,168.44999999999982,63.360000000000014,10303.059999999998,234.25999999999976,0.28475282703016647,0.28554293380643747,0.0679926328524223,0.202622321714103,0.20197080643966125,0.07067668719245246,0.15842651634168137,0.1594155543945457,0.06233386019110565,340.86474398499644,55565.93487723677,3452.3644612022176,327.0622171758332,53319.66299560366,3393.0550039940663,320.4882042127758,52315.51241299771,3332.2116754850363,319.24246813728075,52165.84098539058,3282.5733690059387,1317.6883004326662,1382.558629279276,193461.84493510006,195788.35689581648,1826.9570281233098,1729.2604778669206,9745622.670000019,1430843805.1399953,13512174.18000003,83.35000000000002,110.39000000000004,13619.349999999999,18017.629999999997,12.536428571428587,1164.6416190475866,156.47804761904672,1.2116310914216673,1.1911875594785806,1.1001449483081078,0.07714332416836163,0.07717470056783148,63.360000000000014,54.389999999999986,0.20262232171410302,0.1690863307115988,1.4313273600298657
2014-12-31,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,262.467956875,99.556418125,230.44639729166667,11.930159791666666,100.0,%,32.021559583333335,86.64341291666666,2.39355625,353.86,57717.92,3482.51,,production,OP,1.0,376.06,61315.68,3548.79,319.75,52094.61,3423.04,312.55,50966.51,3326.06,333.97,54459.62,3318.03,198.35,42635.45,2938.33,340.8766666666675,55576.64333333323,3451.386666666667,328.8128571428571,53603.54142857139,3404.575714285714,317.05428571428575,51693.979999999996,3317.6150000000002,315.5586666666667,51977.16166666666,3243.887,27.60884985791245,4512.762734993659,85.25220170311022,26.023881257180243,4246.669304314186,149.6809529915409,41.35993544841821,5919.763085044752,166.31964045504833,-22.19999999999999,-3597.760000000002,-66.27999999999975,34.110000000000014,5623.309999999998,59.470000000000255,41.31,6751.409999999996,156.45000000000027,-0.0590331330106898,-0.05867601892370766,-0.018676788426477686,0.13217085266357387,0.1324675752763922,0.04703763612201839,0.059556247567146725,0.05982964993145368,0.049571583138187325,347.3623719924982,56641.92743861838,3467.437230601109,333.7616628818749,54419.22724670275,3415.4187529955498,324.93777698440573,53035.833424598015,3352.2514520870313,321.4758572897142,52524.039631494416,3295.472506489427,1317.5580005407596,1382.5105800252277,193443.4937217791,195781.48230630445,1827.1808422333377,1729.250709883778,9745976.530000018,1430901523.0599954,13515656.69000003,-22.19999999999999,-105.55000000000001,-3597.760000000002,-17217.11,13.254190476190445,1626.3797619047327,160.688714285714,1.1213762681213002,1.1104477072093555,1.0735608237894847,0.0820802065442879,0.0821501711478626,41.31,155.51000000000002,0.13217085266357384,0.7840181497353165,0.9260491564620695
2015-01-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,262.29179270833333,99.56316041666666,230.50517583333334,11.929215833333334,100.0,%,31.786616875,86.28049875,2.3763329166666667,488.21,87150.63,3288.66,,production,OP,1.0,353.86,57717.92,3482.51,292.71,47696.33,3322.86,318.56,51915.18,3342.88,278.73,45423.71,2952.45,253.04,49673.2,3187.59,406.0433333333342,68728.07666666656,3439.986666666667,353.04857142857145,58637.17714285711,3396.8299999999995,332.0171428571429,54674.474285714285,3341.63,323.3976666666667,53226.40933333333,3247.2560000000003,65.5289130660625,13337.817992403698,93.82407864361427,50.759811091661426,10106.87313386209,107.65895996865646,50.400152277622134,8712.476780284762,166.16352827361925,134.34999999999997,29432.710000000006,-193.85000000000036,195.5,39454.3,-34.20000000000027,169.64999999999998,35235.450000000004,-54.220000000000255,0.37966992595941895,0.509940586909577,-0.05566387461916844,0.5325527373179306,0.6787118912040757,-0.016219547216771213,0.7515516808380869,0.9186154103220545,0.11387491744144684,417.78618599624906,71896.2787193092,3378.0486153005545,372.37374716140613,62602.07793502707,3383.7290647466625,346.7074067198183,57584.47296798495,3343.7725918087604,332.23289875489394,54758.01320365607,3295.0329899417225,1317.445896188159,1382.4507528540437,193429.1259380914,195772.1484887259,1827.3783928088671,1729.2173010108415,9746464.740000019,1430988673.6899955,13518945.35000003,134.34999999999997,156.54999999999995,29432.710000000006,33030.47000000001,29.65090476190477,5410.767809523779,149.57399999999916,1.5096274658753464,1.6373569266003718,1.0127504576171387,0.15288310312790646,0.18485542414264935,169.64999999999998,235.17,0.5325527373179306,0.9293787543471388,3.2700760986889046
2015-01-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,261.9329804166667,99.57329208333333,230.62493375,11.96372,100.0,%,31.308046666666666,86.83684104166667,2.4425747916666665,324.9,48848.54,3365.41,,production,OP,1.0,488.21,87150.63,3288.66,376.06,61315.68,3548.79,326.73,53256.86,3331.61,278.82,45469.63,3071.21,262.77,51377.57,3188.74,388.99000000000086,64572.36333333323,3378.8600000000006,352.78714285714284,58007.4171428571,3401.658571428571,335.3085714285714,54915.825,3362.6442857142856,325.46866666666665,53142.10833333333,3253.145,65.65494033564207,13732.429705776327,90.72679564279115,48.488149363060835,9908.552439130506,74.38567932005712,49.082252199616576,8743.164090372637,167.1459264928863,-163.31,-38302.090000000004,76.75,-51.160000000000025,-12467.14,-183.3800000000001,-1.830000000000041,-4408.32,33.79999999999973,-0.3345076913623236,-0.4394929789951031,0.023337772831487635,-0.005600954916904044,-0.08277468855655401,0.01014524509171233,0.16526791478373148,0.07431135903239161,0.0957928633991163,371.3430929981245,60372.4093596546,3371.7293076502774,360.5053103710546,59163.6934512703,3379.149298559997,343.7997524905092,56419.68190558696,3346.657579567592,331.7598085126427,54376.756867936325,3299.5734422035466,1317.3117502365185,1382.4054738145292,193409.58538045682,195766.1324657125,1827.5862630085146,1729.192874073927,9746789.64000002,1431037522.2299955,13522310.76000003,-163.31,-297.65999999999997,-38302.090000000004,-67734.80000000002,27.31847619047619,4865.308809523769,148.51357142857114,0.9982527759968701,0.9192059090617564,1.0345096821691009,0.14460754509340049,0.18043164131888226,-1.830000000000041,62.129999999999995,-0.00560095491690399,0.23644251626898047,-0.01158599373871264
2015-01-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,262.42792625,99.567775625,230.85516416666667,12.009501875,100.0,%,31.572762083333334,87.56201916666667,2.448735,343.85,55748.2,3367.16,,production,OP,1.0,324.9,48848.54,3365.41,353.86,57717.92,3482.51,314.02,51228.21,3380.34,329.27,53685.46,3334.15,282.43,47107.63,2937.05,385.65333333333416,63915.7899999999,3340.41,357.04857142857145,58653.12999999996,3399.775714285714,336.35,55063.16357142857,3365.0021428571426,327.51599999999996,53430.12733333333,3267.4819999999995,63.657010461950726,13464.184284613406,91.37738831476777,48.50504795385863,9904.185120246892,73.93480248249908,48.50266836667724,8679.609016526007,157.25138513526105,18.950000000000045,6899.659999999996,1.75,-10.009999999999991,-1969.7200000000012,-115.35000000000036,29.83000000000004,4519.989999999998,-13.180000000000291,0.05832563865804885,0.14124598196793592,0.0005199960777437784,0.09499394942997275,0.08823244068063274,-0.003899016075306072,0.04427977040119058,0.03842269396592668,0.009900574359281933,357.59654649906224,58060.3046798273,3369.4446538251386,356.34148277829087,58309.82008845273,3376.151973919998,343.8064521584413,56330.15098484203,3349.3912356252467,332.53982086666576,54465.23707000494,3303.9338652871893,1317.1802013513513,1382.3583716341768,193390.98249054054,195759.44383385842,1827.7943135135135,1729.1686388499495,9747133.490000019,1431093270.4299955,13525677.92000003,18.950000000000045,182.26000000000005,6899.659999999996,45201.75,29.532571428571487,5223.002666666631,132.2937142857145,1.0498723726474433,1.0433851233818883,1.0305060594059892,0.14421004297267317,0.1798695257928482,29.83000000000004,61.420000000000016,0.09499394942997275,0.21746981552951178,0.3367649770630351
2015-01-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,262.334459375,99.56809125,230.964316875,12.081017291666667,100.0,%,31.3701425,87.54608625,2.4699060416666665,337.58,49464.9,3367.25,,production,OP,1.0,343.85,55748.2,3367.16,488.21,87150.63,3288.66,319.75,52094.61,3423.04,319.65,52118.18,3315.76,483.94,76809.87,3202.93,335.4433333333341,51353.879999999896,3366.6066666666666,359.5957142857143,58277.4571428571,3391.8057142857137,337.6307142857143,54873.64357142857,3368.6800000000003,322.6373333333333,52518.628333333334,3272.9593333333332,62.25714975196516,13712.081205841363,91.44307097074814,48.26630891684851,9989.888175254477,72.56482862820275,38.569923510521974,7494.638349142036,157.78625911377398,-6.270000000000039,-6283.299999999996,0.09000000000014552,-150.63,-37685.73,78.59000000000015,17.829999999999984,-2629.709999999999,-55.789999999999964,-0.018234695361349584,-0.11270857175657678,2.6728756578275892e-05,0.05576231430805301,-0.05047950258193701,-0.016298378049920514,0.05609260128265303,-0.05090891508490891,0.015528868193114054,347.5882732495311,53762.60233991365,3368.3473269125693,351.6511120837181,56098.59006633955,3373.9264804399986,342.9762585373158,55414.7841868631,3351.7724042085474,332.86499371397764,54142.634678391725,3308.0187772041445,1317.04784083232,1382.3118665143352,193371.5356478854,195753.3655951431,1828.0023199567627,1729.144395636824,9747471.070000019,1431142735.3299956,13529045.17000003,-6.270000000000039,-25.220000000000084,-6283.299999999996,-13182.959999999992,36.95838095238099,5758.828809523766,118.84638095238051,1.0463141277306203,0.9418543775752966,1.0288089942659437,0.14295591862535337,0.18205257615617818,17.829999999999984,-146.36,0.05576231430805312,-0.3024341860561227,0.3874175862078207
2015-01-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,262.6286214583333,99.561925,231.1189225,12.124618125,100.0,%,31.509698958333335,87.78945479166667,2.4553941666666668,331.43,48419.26,3339.13,,production,OP,1.0,337.58,49464.9,3367.25,324.9,48848.54,3365.41,292.71,47696.33,3322.86,305.35,49814.82,3300.42,339.06,55289.58,3270.06,337.62000000000086,51210.786666666565,3357.846666666667,365.1271428571428,58380.732857142815,3394.1299999999997,339.49357142857144,54773.96071428571,3371.4449999999997,322.383,52289.617666666665,3275.2616666666663,56.805439796525675,13621.528084589283,89.5864708907349,47.42045689890144,10051.025637505596,70.4710788195716,38.482955220215146,7511.994515849441,158.24574213571907,-6.149999999999977,-1045.6399999999994,-28.11999999999989,6.53000000000003,-429.27999999999884,-26.279999999999745,38.72000000000003,722.9300000000003,16.269999999999982,-0.018217903904259702,-0.02113902989796801,-0.00835102828717793,0.13228109733183024,0.01515693136138574,0.00489638443991014,0.08541018503356801,-0.02801495619175176,0.011728810272632062,339.5091366247656,51090.93116995682,3353.7386634562845,346.5958340627886,54178.75754975467,3365.227360329999,341.436757399007,54482.04762861469,3350.086750314075,332.7724134743662,53773.384699140646,3310.0259528683932,1316.9146852202107,1382.2659503167338,193351.95279519047,195747.39110892077,1828.2064712239935,1729.116782694123,9747802.500000019,1431191154.5899956,13532384.30000003,-6.149999999999977,0.12000000000006139,-1045.6399999999994,5237.659999999996,42.74414285714283,6091.11519047615,118.86833333333334,1.0280628941352368,0.925982291717273,1.0195002231373882,0.1396799848060704,0.1835000702237727,38.72000000000003,-7.6299999999999955,0.13228109733183024,-0.02250339173007726,0.23509109288071578
2015-01-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,262.443014375,99.56751333333334,231.24487229166667,12.06798625,100.0,%,31.198142083333334,87.32487229166667,2.4004539583333333,324.45,47160.33,3346.23,,production,OP,1.0,331.43,48419.26,3339.13,343.85,55748.2,3367.16,376.06,61315.68,3548.79,312.7,51012.62,3314.53,310.03,50566.99,3196.87,331.15333333333416,48348.163333333236,3350.8700000000003,357.7542857142857,56358.539999999964,3365.192857142857,340.3328571428571,54498.79714285714,3373.7092857142857,322.8636666666667,52176.06233333333,3280.240333333333,58.47469163582896,14153.532197773051,58.69071667478342,47.01198577678226,10213.340414776256,68.9955123918509,38.4133337566159,7564.497585832745,158.0437924359343,-6.980000000000018,-1258.9300000000003,7.099999999999909,-19.400000000000034,-8587.869999999995,-20.929999999999836,-51.610000000000014,-14155.349999999999,-202.55999999999995,-0.021060254050629168,-0.02600060389192238,0.00212630236019562,-0.13723873849917567,-0.23086019758730558,-0.05707860989238589,0.037575951391109585,-0.07551641142917187,0.009563950243322461,331.97956831238275,49125.63058497841,3349.984331728142,341.0593755470914,52424.15066231601,3360.4780202474994,339.17185641247266,53505.81861146607,3349.5725169388647,332.2354835727942,53346.7360088735,3312.361697844626,1316.7806227205185,1382.2207067911818,193332.2051762799,195741.5425579064,1828.4115264082127,1729.0899927042117,9748126.950000018,1431238314.9199955,13535730.530000031,-6.980000000000018,-0.8300000000000409,-1258.9300000000003,-213.29000000000087,34.890619047619,4182.477666666637,84.95252380952388,1.0049133225479072,0.9038690903638973,1.0201173267690447,0.13813531309158508,0.1874048777260924,-51.610000000000014,14.420000000000016,-0.1372387384991757,0.0465116279069768,0.041296424397429116
